報告年度:2021,議題:溫室氣體排放,,,,,,,,,,,
公司代號,公司名稱,直接(範疇一)溫室氣體排放量-數據(公噸CO₂e),直接(範疇一)溫室氣體排放量-資料邊界,直接(範疇一)溫室氣體排放量-確信範圍,能源間接(範疇二)溫室氣體排放量-數據(公噸CO₂e),能源間接(範疇二)溫室氣體排放量-資料邊界,能源間接(範疇二)溫室氣體排放量-確信範圍,其他間接(範疇三)溫室氣體排放量-數據(公噸CO₂e),其他間接(範疇三)溫室氣體排放量-資料邊界,其他間接(範疇三)溫室氣體排放量-確信範圍,溫室氣體排放密集度-密集度(噸CO2e/單位),溫室氣體排放密集度-單位
6789,采鈺,7722,采鈺新竹廠,ISO 14064,36057,采鈺新竹廠,ISO 14064,21968,采鈺新竹廠,ISO 14064,0.003,噸CO2e/ 8吋晶圓當量-層                                                                                                                                                                                  
6790,永豐實,73927,臺灣紙品工廠：楊梅廠、清水廠,ISO 14064,48710,臺灣紙品工廠：楊梅廠、清水廠,ISO 14064,無，無統計相關數據,,,1.29,產品
6792,詠業,5276.18,母公司,,46.63,母公司,,11.13,母公司,,無，每年5月~10月為夏季用電高峰期。,
6794,向榮生技,,,N/A,N/A,N/A,N/A,,,N/A,,
6796,晉弘,無，無統計相關數據,,,無，無統計相關數據,,,無，無統計相關數據,,,無，無統計相關數據,
6799,來頡,"無，本公司為IC設計業, 無自有廠房，無來自於製程或設施之直接排放",,,35.18,母公司,,無，無統計相關數據,,,0.0334,營業額單位為佰萬元                                                                                                                                                                                      
6805,富世達,,,N/A,N/A,N/A,N/A,,,N/A,,
6806,森崴能源,無，本公司為能源性質，故並無範疇一數據,,,116.44,僅母公司,,無，尚未統計,,,1.109,以全年平均每人計算                                                                                                                                                                                      
6807,峰源-KY,無，無統計相關數據,,,無，無統計相關數據,,,無，無統計相關數據,,,無，無統計相關數據,
6831,邁科,,,N/A,N/A,N/A,N/A,,,N/A,,
6838,台新藥,,,N/A,N/A,N/A,N/A,,,N/A,,
6862,三集瑞-KY,,,N/A,N/A,N/A,N/A,,,N/A,,
6885,全福生技,,,N/A,N/A,N/A,N/A,,,N/A,,
6887,寶綠特-KY,,,N/A,N/A,N/A,N/A,,,N/A,,
6890,來億-KY,,,N/A,N/A,N/A,N/A,,,N/A,,
6901,鑽石投資,,,N/A,N/A,N/A,N/A,,,N/A,,
6902,GOGOLOOK,,,N/A,N/A,N/A,N/A,,,N/A,,
6906,現觀科,,,N/A,N/A,N/A,N/A,,,N/A,,
6908,宏碁遊戲-創,,,N/A,N/A,N/A,N/A,,,N/A,,
6909,創控,,,N/A,N/A,N/A,N/A,,,N/A,,
6914,阜爾運通,,,N/A,N/A,N/A,N/A,,,N/A,,
6916,華凌,,,N/A,N/A,N/A,N/A,,,N/A,,
6918,愛派司,,,N/A,N/A,N/A,N/A,,,N/A,,
6919,康霈*,,,N/A,N/A,N/A,N/A,,,N/A,,
6921,嘉雨思-創,,,N/A,N/A,N/A,N/A,,,N/A,,
6923,中台,,,N/A,N/A,N/A,N/A,,,N/A,,
6924,榮惠-KY創,,,N/A,N/A,N/A,N/A,,,N/A,,
6928,攸泰科技,,,N/A,N/A,N/A,N/A,,,N/A,,
6931,青松健康,,,N/A,N/A,N/A,N/A,,,N/A,,
6933,AMAX-KY,,,N/A,N/A,N/A,N/A,,,N/A,,
6934,心誠鎂,,,N/A,N/A,N/A,N/A,,,N/A,,
6936,永鴻生技,,,N/A,N/A,N/A,N/A,,,N/A,,
6937,天虹,,,N/A,N/A,N/A,N/A,,,N/A,,
6944,兆聯實業,,,N/A,N/A,N/A,N/A,,,N/A,,
6949,沛爾生醫-創,,,N/A,N/A,N/A,N/A,,,N/A,,
6951,青新-創,,,N/A,N/A,N/A,N/A,,,N/A,,
6952,大武山,,,N/A,N/A,N/A,N/A,,,N/A,,
6955,邦睿生技-創,,,N/A,N/A,N/A,N/A,,,N/A,,
6957,裕慶-KY,,,N/A,N/A,N/A,N/A,,,N/A,,
6958,日盛台駿,,,N/A,N/A,N/A,N/A,,,N/A,,
6962,奕力-KY,,,N/A,N/A,N/A,N/A,,,N/A,,
6965,中傑-KY,,,N/A,N/A,N/A,N/A,,,N/A,,
6969,成信實業*-創,,,N/A,N/A,N/A,N/A,,,N/A,,
6988,威力暘-創,,,N/A,N/A,N/A,N/A,,,N/A,,
6994,富威電力,,,N/A,N/A,N/A,N/A,,,N/A,,
7610,聯友金屬-創,,,N/A,N/A,N/A,N/A,,,N/A,,
7631,聚賢研發-創,,,N/A,N/A,N/A,N/A,,,N/A,,
7705,三商餐飲,,,N/A,N/A,N/A,N/A,,,N/A,,
7711,永擎,,,N/A,N/A,N/A,N/A,,,N/A,,
7721,微程式,,,N/A,N/A,N/A,N/A,,,N/A,,
7722,LINEPAY,,,N/A,N/A,N/A,N/A,,,N/A,,
7730,暉盛-創,,,N/A,N/A,N/A,N/A,,,N/A,,
7732,金興精密,,,N/A,N/A,N/A,N/A,,,N/A,,
7736,虎山,,,N/A,N/A,N/A,N/A,,,N/A,,
7740,熙特爾-創,,,N/A,N/A,N/A,N/A,,,N/A,,
7749,意騰-KY,,,N/A,N/A,N/A,N/A,,,N/A,,
7750,新代,,,N/A,N/A,N/A,N/A,,,N/A,,
7765,中華資安,,,N/A,N/A,N/A,N/A,,,N/A,,
7769,鴻勁,,,N/A,N/A,N/A,N/A,,,N/A,,
7780,大研生醫*,,,N/A,N/A,N/A,N/A,,,N/A,,
7786,東方風能,,,N/A,N/A,N/A,N/A,,,N/A,,
7788,松川精密,,,N/A,N/A,N/A,N/A,,,N/A,,
7791,皇家可口,,,N/A,N/A,N/A,N/A,,,N/A,,
7795,長廣,,,N/A,N/A,N/A,N/A,,,N/A,,
7799,禾榮科,,,N/A,N/A,N/A,N/A,,,N/A,,
7822,倍利科,,,N/A,N/A,N/A,N/A,,,N/A,,
7823,奧義賽博-KY創,,,N/A,N/A,N/A,N/A,,,N/A,,
8011,台通,無，無統計相關數據,,,無，無統計相關數據,,,無，無統計相關數據,,,無，無統計相關數據,
8016,矽創,無，無統計相關數據,,,無，無統計相關數據,,,無，無統計相關數據,,,無，無統計相關數據,
8021,尖點,146.6,僅母公司,,5763.8,僅母公司,,無，無統計相關數據,,,0.0001,產品
8028,昇陽半導體,3917.5251,僅母公司,ISO 14064,20416.7386,僅母公司,ISO 14064,9779.6911,僅母公司,ISO 14064,0.0646,產品
8033,雷虎,無，無統計相關數據,,,無，無統計相關數據,,,無，無統計相關數據,,,無，無統計相關數據,
8039,台虹,5754.72,母公司,ISO 14064,18405.32,母公司,ISO 14064,無，無統計相關數據,,,0.6732,產品
8045,達運光電,,,N/A,N/A,N/A,N/A,,,N/A,,
8046,南電,11686.9822,母公司,ISO 14064,421396.3111,母公司,ISO 14064,447136.79,母公司,ISO 14064,8.2921,百萬營業額                                                                                                                                                                                              
8070,長華*,1869,包含合併財務報表之母子公司,,49582,包含合併財務報表之母子公司,,無，無統計相關數據,,,0.0025,營業額
8072,陞泰,無，無統計相關數據,,,無，無統計相關數據,,,無，無統計相關數據,,,無，無統計相關數據,
8081,致新,9.38,母公司,,1140.86,母公司,,無，無統計相關數據,,,0.15,營業額
8101,華冠,無，無統計相關數據,,,無，無統計相關數據,,,無，無統計相關數據,,,無，無統計相關數據,
8103,瀚荃,30.5074,母公司,ISO 14064,228.9044,母公司,ISO 14064,40.6552,母公司,ISO 14064,無，無統計相關數據,
8104,錸寶,無，無統計相關數據,,,13818.56,母公司-錸寶,,無，無統計相關數據,,,8.53,營業額
8105,凌巨,159966.7,母公司之八德廠區及子公司KGO,ISO 14064,98925.11,母公司之八德廠區及子公司KGO,ISO 14064,無，無統計相關數據,,,0.84,產品
8110,華東,2830.87,僅母公司,,98437.57,僅母公司,,239324.47,僅母公司,,0.0001,產品
8112,至上,3.393,僅母公司,ISO 14064,232.317,僅母公司,ISO 14064,1500.392,僅母公司,ISO 14064,25.873,以個體營業額(新台幣百億元)計算                                                                                                                                                                          
